threadcount,inputinfo,Elapsed Time,Paused Time,Effective CPU Utilization,OpenMP Analysis. Collection Time,Serial Time (outside parallel regions),Parallel Region Time,Estimated Ideal Time,OpenMP Potential Gain,Total Thread Count,Thread Oversubscription,Wait Time with poor CPU Utilization,Spin and Overhead Time,Application Command Line,Operating System,Computer Name,Result Size,Collection start time,Collection stop time,Collector Type,Name,Frequency,Logical CPU Count,SP GFLOPS,DP GFLOPS,x87 GFLOPS,CPI Rate,Average CPU Frequency,Effective Physical Core Utilization,Effective Logical Core Utilization,Memory Bound,Cache Bound,DRAM Bound,NUMA: % of Remote Accesses,Vectorization,SP FLOPs,Packed,128-bit,256-bit,Scalar,DP FLOPs,x87 FLOPs,Non-FP,FP Arith/Mem Rd Instr. Ratio,FP Arith/Mem Wr Instr. Ratio,Metric Name
18,4096256,2.170519,0.0,1.7% (1.227 out of 72 logical CPUs),3.817327,0.639s (29.5%),1.531s (70.5%),0.435s (20.1%),1.096s (50.5%),18,0s (0.0% of CPU Time),0.541s (100.0% of Wait Time),59.979s (92.8% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""256"" ""1000"" ""none"" ""output.txt"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,49187597,01:14:09 22/04/2021 UTC,01:14:11 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147347,72,0.165859,0.0,0.0,0.921780,2622771449.953297,8.0% (2.885 out of 36),4.0% (2.898 out of 72),16.8,10.7,0.0,0.0,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.005181,0.021739,Metric Value
9,4096256,1.231757,0.0,0.9% (0.679 out of 72 logical CPUs),3.289737,0.614s (49.9%),0.618s (50.1%),0.431s (35.0%),0.187s (15.2%),9,0s (0.0% of CPU Time),0.021s (100.0% of Wait Time),25.899s (92.1% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""256"" ""1000"" ""none"" ""output.txt"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,46679393,01:14:59 22/04/2021 UTC,01:15:00 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147484,72,2.630393,0.0,0.0,0.919042,2659352554.494488,7.7% (2.763 out of 36),3.8% (2.754 out of 72),22.4,7.1,6.4,0.0,100.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,96.6,0.109753,0.456840,Metric Value
4,4096256,0.962731,0.0,0.9% (0.644 out of 72 logical CPUs),2.631671,0.426s (44.3%),0.536s (55.7%),0.393s (40.8%),0.143s (14.9%),4,0s (0.0% of CPU Time),0.002s (100.0% of Wait Time),8.250s (83.0% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""256"" ""1000"" ""none"" ""output.txt"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,31488862,01:15:42 22/04/2021 UTC,01:15:43 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147602,72,3.365432,0.0,0.0,1.017837,3031489319.534073,5.1% (1.838 out of 36),2.6% (1.838 out of 72),35.0,22.5,0.0,0.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.337701,1.374007,Metric Value
36,4096512,2.166271,0.0,3.3% (2.400 out of 72 logical CPUs),2.498564,1.595s (73.7%),0.571s (26.3%),0.323s (14.9%),0.248s (11.4%),36,0s (0.0% of CPU Time),1.954s (100.0% of Wait Time),73.181s (92.5% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""512"" ""1000"" ""none"" ""output.txt"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,36305466,01:16:33 22/04/2021 UTC,01:16:35 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147302,72,0.0,0.0,0.0,1.236644,2625823951.145304,6.8% (2.453 out of 36),6.1% (4.363 out of 72),16.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
18,4096512,0.989120,0.0,3.0% (2.166 out of 72 logical CPUs),2.270465,0.491s (49.6%),0.498s (50.4%),0.323s (32.6%),0.175s (17.7%),18,0s (0.0% of CPU Time),0.271s (100.0% of Wait Time),32.460s (86.9% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""512"" ""1000"" ""none"" ""output.txt"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,34582921,01:17:22 22/04/2021 UTC,01:17:23 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147482,72,4.731485,0.0,0.0,0.993991,2639059081.688473,14.8% (5.316 out of 36),7.5% (5.396 out of 72),25.5,16.3,0.0,0.0,100.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,96.5,0.108920,0.476177,Metric Value
9,4096512,0.687714,0.0,1.9% (1.387 out of 72 logical CPUs),1.474069,0.330s (48.0%),0.358s (52.0%),0.248s (36.1%),0.110s (15.9%),9,0s (0.0% of CPU Time),0.010s (100.0% of Wait Time),9.881s (82.9% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""512"" ""1000"" ""none"" ""output.txt"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,22475640,01:18:04 22/04/2021 UTC,01:18:04 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147603,72,4.711270,0.0,0.0,0.931402,2669729270.976017,8.4% (3.021 out of 36),4.2% (3.002 out of 72),22.8,7.0,7.7,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.224153,1.097530,Metric Value
4,4096512,0.611795,0.0,1.3% (0.947 out of 72 logical CPUs),1.346604,0.255s (41.7%),0.357s (58.3%),0.284s (46.5%),0.072s (11.8%),4,0s (0.0% of CPU Time),0.003s (100.0% of Wait Time),3.620s (74.0% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""512"" ""1000"" ""none"" ""output.txt"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,15678708,01:18:41 22/04/2021 UTC,01:18:42 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147640,72,4.707463,0.0,0.0,1.065056,3142721460.000000,6.4% (2.299 out of 36),3.1% (2.220 out of 72),44.1,29.9,0.0,0.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.476177,2.580572,Metric Value
36,40961024,0.778588,0.0,4.5% (3.235 out of 72 logical CPUs),1.441147,0.457s (58.7%),0.322s (41.3%),0.175s (22.4%),0.147s (18.9%),36,0s (0.0% of CPU Time),1.681s (100.0% of Wait Time),37.242s (88.9% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""1024"" ""1000"" ""none"" ""output.txt"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,20013774,01:19:22 22/04/2021 UTC,01:19:23 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147498,72,0.0,0.0,0.0,1.271504,2624823011.331220,11.4% (4.122 out of 36),10.3% (7.409 out of 72),12.9,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
18,40961024,0.643768,0.0,4.6% (3.297 out of 72 logical CPUs),1.285201,0.342s (53.1%),0.302s (46.9%),0.213s (33.1%),0.089s (13.8%),18,0s (0.0% of CPU Time),0.320s (100.0% of Wait Time),15.303s (78.4% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""1024"" ""1000"" ""none"" ""output.txt"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,17815674,01:20:01 22/04/2021 UTC,01:20:02 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148040,72,0.0,0.0,0.0,1.072823,2650551316.316117,16.0% (5.776 out of 36),8.1% (5.823 out of 72),28.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
9,40961024,0.548232,0.0,3.4% (2.423 out of 72 logical CPUs),0.929335,0.252s (46.0%),0.296s (54.0%),0.228s (41.6%),0.068s (12.4%),9,0s (0.0% of CPU Time),0.032s (100.0% of Wait Time),4.900s (68.6% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""1024"" ""1000"" ""none"" ""output.txt"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,14349479,01:20:38 22/04/2021 UTC,01:20:39 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147668,72,5.253261,0.0,0.0,1.016465,2683411812.680498,10.2% (3.682 out of 36),5.1% (3.647 out of 72),27.5,18.5,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.299057,1.467848,Metric Value
4,40961024,0.558275,0.0,1.6% (1.156 out of 72 logical CPUs),1.027236,0.225s (40.4%),0.333s (59.6%),0.284s (50.9%),0.049s (8.7%),4,0s (0.0% of CPU Time),0.003s (100.0% of Wait Time),2.420s (67.2% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""1024"" ""1000"" ""none"" ""output.txt"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,11916520,01:21:15 22/04/2021 UTC,01:21:15 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147647,72,5.158752,0.0,0.0,1.041841,3096093555.507418,6.5% (2.349 out of 36),3.1% (2.262 out of 72),48.4,29.3,0.0,0.0,100.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.577601,4.848347,Metric Value
36,40962048,0.669624,0.0,6.8% (4.904 out of 72 logical CPUs),1.164952,0.401s (60.0%),0.268s (40.0%),0.168s (25.1%),0.100s (14.9%),36,0s (0.0% of CPU Time),1.960s (100.0% of Wait Time),24.662s (81.3% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""2048"" ""1000"" ""none"" ""output.txt"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,14299761,01:21:53 22/04/2021 UTC,01:21:54 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147636,72,0.0,0.0,0.0,1.294574,2598512107.033049,18.4% (6.624 out of 36),12.5% (8.974 out of 72),32.2,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
18,40962048,0.509311,0.0,5.5% (3.926 out of 72 logical CPUs),0.850674,0.276s (54.3%),0.233s (45.7%),0.179s (35.1%),0.054s (10.6%),18,0s (0.0% of CPU Time),0.340s (100.0% of Wait Time),8.313s (71.4% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""2048"" ""1000"" ""none"" ""output.txt"" ""18""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,11589598,01:22:31 22/04/2021 UTC,01:22:31 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147731,72,0.706838,0.0,0.0,1.180896,2625041596.598207,17.7% (6.371 out of 36),8.7% (6.268 out of 72),44.5,32.5,0.0,0.0,100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.029454,0.150372,Metric Value
9,40962048,0.391242,0.0,3.0% (2.187 out of 72 logical CPUs),0.722581,0.213s (54.5%),0.178s (45.5%),0.150s (38.3%),0.028s (7.3%),9,0s (0.0% of CPU Time),0.025s (100.0% of Wait Time),3.541s (69.3% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""2048"" ""1000"" ""none"" ""output.txt"" ""9""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,7518127,01:23:07 22/04/2021 UTC,01:23:07 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095146518,72,0.920147,0.0,0.0,1.089980,2671562426.062201,10.8% (3.900 out of 36),5.1% (3.702 out of 72),41.6,35.4,0.0,0.0,100.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,97.6,0.076626,0.571412,Metric Value
4,40962048,0.482002,0.0,2.4% (1.714 out of 72 logical CPUs),0.691886,0.192s (39.9%),0.290s (60.1%),0.265s (54.9%),0.025s (5.2%),4,0s (0.0% of CPU Time),0.003s (100.0% of Wait Time),1.110s (48.5% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""2048"" ""1000"" ""none"" ""output.txt"" ""4""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,8006932,01:23:40 22/04/2021 UTC,01:23:41 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147808,72,5.975092,0.0,0.0,1.107239,3090343016.800000,6.8% (2.438 out of 36),3.3% (2.381 out of 72),48.8,33.2,0.0,0.0,100.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,74.2,0.737306,7.999772,Metric Value
36,40964096,0.579987,0.0,10.7% (7.677 out of 72 logical CPUs),0.853560,0.349s (60.2%),0.231s (39.8%),0.139s (23.9%),0.092s (15.8%),36,0s (0.0% of CPU Time),2.093s (100.0% of Wait Time),12.861s (66.3% of CPU Time),"sc_omp ""10"" ""20"" ""256"" ""4096"" ""4096"" ""1000"" ""none"" ""output.txt"" ""36""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2758,9196243,01:24:16 22/04/2021 UTC,01:24:17 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147789,72,0.0,0.0,0.0,1.491087,2643658499.696837,14.6% (5.240 out of 36),13.2% (9.496 out of 72),29.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,Metric Value
