threadcount,inputinfo,Elapsed Time,Paused Time,Effective CPU Utilization,OpenMP Analysis. Collection Time,Serial Time (outside parallel regions),Parallel Region Time,Estimated Ideal Time,OpenMP Potential Gain,Total Thread Count,Thread Oversubscription,Wait Time with poor CPU Utilization,Spin and Overhead Time,Application Command Line,Operating System,Computer Name,Result Size,Collection start time,Collection stop time,Collector Type,Name,Frequency,Logical CPU Count,SP GFLOPS,DP GFLOPS,x87 GFLOPS,CPI Rate,Average CPU Frequency,Effective Physical Core Utilization,Effective Logical Core Utilization,Memory Bound,Cache Bound,DRAM Bound,NUMA: % of Remote Accesses,Vectorization,SP FLOPs,Packed,128-bit,256-bit,Scalar,DP FLOPs,x87 FLOPs,Non-FP,FP Arith/Mem Rd Instr. Ratio,FP Arith/Mem Wr Instr. Ratio,Metric Name
4,testfile7,2.828133,0.0,4.7% (3.365 out of 72 logical CPUs),2.803438,0.127s (4.5%),2.701s (95.5%),2.454s (86.8%),0.247s (8.7%),4,0s (0.0% of CPU Time),0.001s (100.0% of Wait Time),1.250s (11.7% of CPU Time),"leukocyte ""7"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,9332965,00:42:33 22/04/2021 UTC,00:42:36 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148276,72,0.0,6.332808,0.0,0.396091,3220192569.283090,9.7% (3.474 out of 36),4.8% (3.464 out of 72),11.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.3,0.0,70.7,0.974984,5.148624,Metric Value
36,testfile8,1.698668,0.0,17.0% (12.213 out of 72 logical CPUs),1.285023,0.310s (18.3%),1.388s (81.7%),1.041s (61.3%),0.348s (20.5%),36,0s (0.0% of CPU Time),2.077s (100.0% of Wait Time),14.870s (50.8% of CPU Time),"leukocyte ""8"" ""36"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,15392468,00:43:11 22/04/2021 UTC,00:43:13 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147829,72,0.0,10.331639,0.0,0.628371,2601760109.019269,27.7% (9.967 out of 36),17.3% (12.465 out of 72),9.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.4,0.0,82.6,0.550365,2.574184,Metric Value
18,testfile8,1.366869,0.0,14.9% (10.707 out of 72 logical CPUs),1.307345,0.224s (16.4%),1.143s (83.6%),0.932s (68.2%),0.211s (15.4%),18,0s (0.0% of CPU Time),0.406s (100.0% of Wait Time),5.159s (27.0% of CPU Time),"leukocyte ""8"" ""18"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,11578637,00:43:49 22/04/2021 UTC,00:43:50 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147813,72,0.0,14.419843,0.0,0.443846,2598281611.466868,30.7% (11.037 out of 36),15.0% (10.816 out of 72),10.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.7,0.0,74.3,0.867818,4.256438,Metric Value
9,testfile8,2.133248,0.0,8.9% (6.424 out of 72 logical CPUs),1.942031,0.213s (10.0%),1.920s (90.0%),1.596s (74.8%),0.324s (15.2%),9,0s (0.0% of CPU Time),0.028s (100.0% of Wait Time),3.579s (22.3% of CPU Time),"leukocyte ""8"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,11406025,00:44:27 22/04/2021 UTC,00:44:29 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147919,72,0.0,9.112879,0.0,0.433303,2660446066.334817,18.5% (6.644 out of 36),9.4% (6.742 out of 72),9.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.8,0.0,74.2,0.873232,4.328534,Metric Value
4,testfile8,3.202559,0.0,4.8% (3.442 out of 72 logical CPUs),3.149905,0.142s (4.4%),3.060s (95.6%),2.794s (87.2%),0.267s (8.3%),4,0s (0.0% of CPU Time),0.001s (100.0% of Wait Time),1.310s (10.8% of CPU Time),"leukocyte ""8"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,10019818,00:45:06 22/04/2021 UTC,00:45:09 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148224,72,0.0,6.323078,0.0,0.397773,3235898088.272652,9.6% (3.468 out of 36),4.8% (3.468 out of 72),11.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.3,0.0,70.7,0.990071,5.331602,Metric Value
36,testfile9,1.895936,0.0,18.3% (13.190 out of 72 logical CPUs),1.254454,0.344s (18.1%),1.552s (81.9%),1.184s (62.4%),0.369s (19.4%),36,0s (0.0% of CPU Time),1.828s (100.0% of Wait Time),16.647s (50.6% of CPU Time),"leukocyte ""9"" ""36"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,16563845,00:45:45 22/04/2021 UTC,00:45:47 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148270,72,0.0,11.202924,0.0,0.711915,2639554732.258023,24.8% (8.932 out of 36),19.7% (14.155 out of 72),10.7,8.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.2,0.0,79.8,0.640503,2.888535,Metric Value
18,testfile9,1.542434,0.0,15.0% (10.817 out of 72 logical CPUs),1.429542,0.215s (13.9%),1.328s (86.1%),1.040s (67.4%),0.288s (18.7%),18,0s (0.0% of CPU Time),0.245s (100.0% of Wait Time),5.999s (28.0% of CPU Time),"leukocyte ""9"" ""18"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,12704780,00:46:23 22/04/2021 UTC,00:46:25 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148454,72,0.0,13.770468,0.0,0.458266,2654316558.161550,29.9% (10.755 out of 36),15.0% (10.787 out of 72),9.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.5,0.0,76.5,0.803792,3.972951,Metric Value
9,testfile9,2.209787,0.0,9.5% (6.847 out of 72 logical CPUs),2.045476,0.184s (8.3%),2.026s (91.7%),1.675s (75.8%),0.351s (15.9%),9,0s (0.0% of CPU Time),0.009s (100.0% of Wait Time),3.080s (18.1% of CPU Time),"leukocyte ""9"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,11790753,00:47:02 22/04/2021 UTC,00:47:05 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147745,72,0.0,10.019082,0.0,0.433755,2833224553.311761,18.9% (6.807 out of 36),9.5% (6.842 out of 72),10.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.2,0.0,73.8,0.873555,4.476670,Metric Value
4,testfile9,3.574166,0.0,4.7% (3.369 out of 72 logical CPUs),3.684587,0.135s (3.8%),3.439s (96.2%),3.114s (87.1%),0.325s (9.1%),4,0s (0.0% of CPU Time),0.002s (100.0% of Wait Time),1.930s (13.5% of CPU Time),"leukocyte ""9"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,10618328,00:47:41 22/04/2021 UTC,00:47:45 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148244,72,0.0,6.370726,0.0,0.397539,3233512123.240000,9.7% (3.487 out of 36),4.8% (3.479 out of 72),11.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.8,0.0,71.2,0.988060,5.292736,Metric Value
36,testfile10,2.116902,0.0,20.3% (14.645 out of 72 logical CPUs),1.247044,0.305s (14.4%),1.812s (85.6%),1.328s (62.7%),0.484s (22.8%),36,0s (0.0% of CPU Time),1.683s (100.0% of Wait Time),15.058s (45.7% of CPU Time),"leukocyte ""10"" ""36"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,18179599,00:48:19 22/04/2021 UTC,00:48:21 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147869,72,0.0,11.861693,0.0,0.606790,2604325143.479925,28.7% (10.326 out of 36),16.5% (11.854 out of 72),10.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.3,0.0,80.7,0.638499,2.964846,Metric Value
18,testfile10,1.618696,0.0,16.1% (11.576 out of 72 logical CPUs),1.461794,0.204s (12.6%),1.414s (87.4%),1.135s (70.1%),0.279s (17.3%),18,0s (0.0% of CPU Time),0.298s (100.0% of Wait Time),6.028s (26.3% of CPU Time),"leukocyte ""10"" ""18"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,13254988,00:48:57 22/04/2021 UTC,00:48:59 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147867,72,0.0,15.012102,0.0,0.448324,2667144661.281013,31.1% (11.201 out of 36),15.5% (11.140 out of 72),8.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.8,0.0,75.2,0.830873,4.169765,Metric Value
9,testfile10,2.386944,0.0,9.4% (6.793 out of 72 logical CPUs),2.223681,0.172s (7.2%),2.215s (92.8%),1.831s (76.7%),0.385s (16.1%),9,0s (0.0% of CPU Time),0.023s (100.0% of Wait Time),3.690s (19.7% of CPU Time),"leukocyte ""10"" ""9"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,12759106,00:49:34 22/04/2021 UTC,00:49:36 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095148397,72,0.0,10.255807,0.0,0.432031,2855697506.381785,19.0% (6.844 out of 36),9.6% (6.910 out of 72),10.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.1,0.0,73.9,0.868985,4.510651,Metric Value
4,testfile10,4.065960,0.0,4.8% (3.475 out of 72 logical CPUs),3.854268,0.154s (3.8%),3.912s (96.2%),3.507s (86.3%),0.405s (10.0%),4,0s (0.0% of CPU Time),0.001s (100.0% of Wait Time),1.600s (10.7% of CPU Time),"leukocyte ""10"" ""4"" ""../../data/leukocyte/testfile.avi""","3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9""",quartz2943,11258895,00:50:13 22/04/2021 UTC,00:50:17 22/04/2021 UTC,Driverless Perf per-process sampling,Intel(R) Xeon(R) Processor code named Broadwell,2095147902,72,0.0,6.264213,0.0,0.400651,3233619889.658859,9.4% (3.399 out of 36),4.7% (3.406 out of 72),11.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.0,0.0,71.0,0.982440,5.284630,Metric Value
