vtuneCategory,threadcount,inputinfo,metric,value
tr,4,512,Serial Time (outside parallel regions),0.181s (90.5%)
tr,4,512,Parallel Region Time,0.019s (9.5%)
tr,4,512,Estimated Ideal Time,0.012s (6.2%)
tr,4,512,OpenMP Potential Gain,0.007s (3.3%)
tr,4,512,Total Thread Count,4
tr,4,512,Thread Oversubscription,0s (0.0% of CPU Time)
tr,4,512,Wait Time with poor CPU Utilization,0.003s (100.0% of Wait Time)
tr,4,512,Spin and Overhead Time,0.100s (58.8% of CPU Time)
tr,4,512,Application Command Line,"lud_omp ""-n"" ""4"" ""-i"" ""../../data/lud/512.dat"""
tr,4,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,512,Computer Name,quartz2770
tr,4,512,Result Size,3868895
tr,4,512,Collection start time,00:41:56 22/04/2021 UTC
tr,4,512,Collection stop time,00:41:56 22/04/2021 UTC
tr,4,512,Collector Type,User-mode sampling and tracing
tr,4,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,512,Frequency,2095147473
tr,4,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,512,Metric Name,Metric Value
hpc,4,512,Elapsed Time,0.199623
hpc,4,512,SP GFLOPS,0.0
hpc,4,512,DP GFLOPS,0.0
hpc,4,512,x87 GFLOPS,0.0
hpc,4,512,CPI Rate,0.606557
hpc,4,512,Average CPU Frequency,2768590094.892857
hpc,4,512,Total Thread Count,4
hpc,4,512,Effective Physical Core Utilization,2.1% (0.762 out of 36)
hpc,4,512,Effective Logical Core Utilization,0.9% (0.653 out of 72)
hpc,4,512,Serial Time (outside parallel regions),0.192s (96.1%)
hpc,4,512,Parallel Region Time,0.008s (3.9%)
hpc,4,512,Estimated Ideal Time,0.005s (2.5%)
hpc,4,512,OpenMP Potential Gain,0.003s (1.3%)
hpc,4,512,Memory Bound,0.0
hpc,4,512,Cache Bound,0.0
hpc,4,512,DRAM Bound,23.2
hpc,4,512,NUMA: % of Remote Accesses,0.0
hpc,4,512,Vectorization,0.0
hpc,4,512,SP FLOPs,0.0
hpc,4,512,Packed,0.0
hpc,4,512,128-bit,0.0
hpc,4,512,256-bit,0.0
hpc,4,512,Scalar,0.0
hpc,4,512,DP FLOPs,0.0
hpc,4,512,Packed,0.0
hpc,4,512,128-bit,0.0
hpc,4,512,256-bit,0.0
hpc,4,512,Scalar,0.0
hpc,4,512,x87 FLOPs,0.0
hpc,4,512,Non-FP,100.0
hpc,4,512,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,512,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,512,Application Command Line,"lud_omp ""-n"" ""4"" ""-i"" ""../../data/lud/512.dat"""
hpc,4,512,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,512,Computer Name,quartz2770
hpc,4,512,Result Size,3803484
hpc,4,512,Collection start time,00:42:10 22/04/2021 UTC
hpc,4,512,Collection stop time,00:42:11 22/04/2021 UTC
hpc,4,512,Collector Type,Driverless Perf per-process sampling
hpc,4,512,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,512,Frequency,2095149261
hpc,4,512,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,36,64,Metric Name,Metric Value
tr,36,64,Elapsed Time,0.435705
tr,36,64,Paused Time,0.0
tr,36,64,Effective CPU Utilization,0.0% (0.023 out of 72 logical CPUs)
tr,36,64,OpenMP Analysis. Collection Time,0.435705
tr,36,64,Serial Time (outside parallel regions),0.423s (97.0%)
tr,36,64,Parallel Region Time,0.013s (3.0%)
tr,36,64,Estimated Ideal Time,0.003s (0.7%)
tr,36,64,OpenMP Potential Gain,0.010s (2.3%)
tr,36,64,Total Thread Count,36
tr,36,64,Thread Oversubscription,0s (0.0% of CPU Time)
tr,36,64,Wait Time with poor CPU Utilization,1.934s (100.0% of Wait Time)
tr,36,64,Spin and Overhead Time,3.440s (99.7% of CPU Time)
tr,36,64,Application Command Line,"lud_omp ""-n"" ""36"" ""-i"" ""../../data/lud/64.dat"""
tr,36,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,36,64,Computer Name,quartz2770
tr,36,64,Result Size,4038207
tr,36,64,Collection start time,00:42:28 22/04/2021 UTC
tr,36,64,Collection stop time,00:42:29 22/04/2021 UTC
tr,36,64,Collector Type,User-mode sampling and tracing
tr,36,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,36,64,Frequency,2095148562
tr,36,64,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,64,Metric Name,Metric Value
hpc,36,64,Elapsed Time,0.305306
hpc,36,64,SP GFLOPS,0.0
hpc,36,64,DP GFLOPS,0.0
hpc,36,64,x87 GFLOPS,0.0
hpc,36,64,CPI Rate,2.179487
hpc,36,64,Average CPU Frequency,3710157158.750000
hpc,36,64,Total Thread Count,36
hpc,36,64,Effective Physical Core Utilization,3.2% (1.157 out of 36)
hpc,36,64,Effective Logical Core Utilization,1.1% (0.772 out of 72)
hpc,36,64,Serial Time (outside parallel regions),0.301s (98.4%)
hpc,36,64,Parallel Region Time,0.005s (1.6%)
hpc,36,64,Estimated Ideal Time,0.001s (0.2%)
hpc,36,64,OpenMP Potential Gain,0.004s (1.4%)
hpc,36,64,Memory Bound,59.9
hpc,36,64,Cache Bound,20.2
hpc,36,64,DRAM Bound,0.0
hpc,36,64,NUMA: % of Remote Accesses,0.0
hpc,36,64,Vectorization,0.0
hpc,36,64,SP FLOPs,0.0
hpc,36,64,Packed,0.0
hpc,36,64,128-bit,0.0
hpc,36,64,256-bit,0.0
hpc,36,64,Scalar,0.0
hpc,36,64,DP FLOPs,0.0
hpc,36,64,Packed,0.0
hpc,36,64,128-bit,0.0
hpc,36,64,256-bit,0.0
hpc,36,64,Scalar,0.0
hpc,36,64,x87 FLOPs,0.0
hpc,36,64,Non-FP,100.0
hpc,36,64,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,64,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,64,Application Command Line,"lud_omp ""-n"" ""36"" ""-i"" ""../../data/lud/64.dat"""
hpc,36,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,64,Computer Name,quartz2770
hpc,36,64,Result Size,3575193
hpc,36,64,Collection start time,00:42:43 22/04/2021 UTC
hpc,36,64,Collection stop time,00:42:44 22/04/2021 UTC
hpc,36,64,Collector Type,Driverless Perf per-process sampling
hpc,36,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,64,Frequency,2095147572
hpc,36,64,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,18,64,Metric Name,Metric Value
tr,18,64,Elapsed Time,0.230061
tr,18,64,Paused Time,0.0
tr,18,64,Effective CPU Utilization,0.0% (0.000 out of 72 logical CPUs)
tr,18,64,OpenMP Analysis. Collection Time,0.230061
tr,18,64,Serial Time (outside parallel regions),0.221s (95.9%)
tr,18,64,Parallel Region Time,0.010s (4.1%)
tr,18,64,Estimated Ideal Time,0.004s (1.8%)
tr,18,64,OpenMP Potential Gain,0.006s (2.4%)
tr,18,64,Total Thread Count,18
tr,18,64,Thread Oversubscription,0s (0.0% of CPU Time)
tr,18,64,Wait Time with poor CPU Utilization,0.286s (100.0% of Wait Time)
tr,18,64,Spin and Overhead Time,0.830s (100.0% of CPU Time)
tr,18,64,Application Command Line,"lud_omp ""-n"" ""18"" ""-i"" ""../../data/lud/64.dat"""
tr,18,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,18,64,Computer Name,quartz2770
tr,18,64,Result Size,3649794
tr,18,64,Collection start time,00:43:01 22/04/2021 UTC
tr,18,64,Collection stop time,00:43:02 22/04/2021 UTC
tr,18,64,Collector Type,User-mode sampling and tracing
tr,18,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,18,64,Frequency,2095147420
tr,18,64,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,64,Metric Name,Metric Value
hpc,18,64,Elapsed Time,0.167669
hpc,18,64,SP GFLOPS,0.0
hpc,18,64,DP GFLOPS,0.0
hpc,18,64,x87 GFLOPS,0.0
hpc,18,64,CPI Rate,0.939394
hpc,18,64,Average CPU Frequency,3247478790.849999
hpc,18,64,Total Thread Count,18
hpc,18,64,Effective Physical Core Utilization,1.6% (0.568 out of 36)
hpc,18,64,Effective Logical Core Utilization,0.8% (0.568 out of 72)
hpc,18,64,Serial Time (outside parallel regions),0.164s (97.7%)
hpc,18,64,Parallel Region Time,0.004s (2.3%)
hpc,18,64,Estimated Ideal Time,0.001s (0.5%)
hpc,18,64,OpenMP Potential Gain,0.003s (1.8%)
hpc,18,64,Memory Bound,39.6
hpc,18,64,Cache Bound,55.3
hpc,18,64,DRAM Bound,55.3
hpc,18,64,NUMA: % of Remote Accesses,0.0
hpc,18,64,Vectorization,0.0
hpc,18,64,SP FLOPs,0.0
hpc,18,64,Packed,0.0
hpc,18,64,128-bit,0.0
hpc,18,64,256-bit,0.0
hpc,18,64,Scalar,0.0
hpc,18,64,DP FLOPs,0.0
hpc,18,64,Packed,0.0
hpc,18,64,128-bit,0.0
hpc,18,64,256-bit,0.0
hpc,18,64,Scalar,0.0
hpc,18,64,x87 FLOPs,0.0
hpc,18,64,Non-FP,100.0
hpc,18,64,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,64,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,64,Application Command Line,"lud_omp ""-n"" ""18"" ""-i"" ""../../data/lud/64.dat"""
hpc,18,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,64,Computer Name,quartz2770
hpc,18,64,Result Size,3676007
hpc,18,64,Collection start time,00:43:15 22/04/2021 UTC
hpc,18,64,Collection stop time,00:43:16 22/04/2021 UTC
hpc,18,64,Collector Type,Driverless Perf per-process sampling
hpc,18,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,64,Frequency,2095147607
hpc,18,64,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,64,Metric Name,Metric Value
tr,9,64,Elapsed Time,0.157373
tr,9,64,Paused Time,0.0
tr,9,64,Effective CPU Utilization,0.0% (0.000 out of 72 logical CPUs)
tr,9,64,OpenMP Analysis. Collection Time,0.157373
tr,9,64,Serial Time (outside parallel regions),0.148s (94.2%)
tr,9,64,Parallel Region Time,0.009s (5.8%)
tr,9,64,Estimated Ideal Time,0.004s (2.6%)
tr,9,64,OpenMP Potential Gain,0.005s (3.2%)
tr,9,64,Total Thread Count,9
tr,9,64,Thread Oversubscription,0s (0.0% of CPU Time)
tr,9,64,Wait Time with poor CPU Utilization,0.015s (100.0% of Wait Time)
tr,9,64,Spin and Overhead Time,0.230s (100.0% of CPU Time)
tr,9,64,Application Command Line,"lud_omp ""-n"" ""9"" ""-i"" ""../../data/lud/64.dat"""
tr,9,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,64,Computer Name,quartz2770
tr,9,64,Result Size,3640978
tr,9,64,Collection start time,00:43:32 22/04/2021 UTC
tr,9,64,Collection stop time,00:43:33 22/04/2021 UTC
tr,9,64,Collector Type,User-mode sampling and tracing
tr,9,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,64,Frequency,2095148662
tr,9,64,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,64,Metric Name,Metric Value
hpc,9,64,Elapsed Time,0.132966
hpc,9,64,SP GFLOPS,0.0
hpc,9,64,DP GFLOPS,0.0
hpc,9,64,x87 GFLOPS,0.0
hpc,9,64,CPI Rate,0.904762
hpc,9,64,Average CPU Frequency,2843416966.857143
hpc,9,64,Total Thread Count,9
hpc,9,64,Effective Physical Core Utilization,1.7% (0.612 out of 36)
hpc,9,64,Effective Logical Core Utilization,0.7% (0.490 out of 72)
hpc,9,64,Serial Time (outside parallel regions),0.129s (96.9%)
hpc,9,64,Parallel Region Time,0.004s (3.1%)
hpc,9,64,Estimated Ideal Time,0.001s (0.9%)
hpc,9,64,OpenMP Potential Gain,0.003s (2.2%)
hpc,9,64,Memory Bound,41.0
hpc,9,64,Cache Bound,90.2
hpc,9,64,DRAM Bound,90.2
hpc,9,64,NUMA: % of Remote Accesses,0.0
hpc,9,64,Vectorization,0.0
hpc,9,64,SP FLOPs,0.0
hpc,9,64,Packed,0.0
hpc,9,64,128-bit,0.0
hpc,9,64,256-bit,0.0
hpc,9,64,Scalar,0.0
hpc,9,64,DP FLOPs,0.0
hpc,9,64,Packed,0.0
hpc,9,64,128-bit,0.0
hpc,9,64,256-bit,0.0
hpc,9,64,Scalar,0.0
hpc,9,64,x87 FLOPs,0.0
hpc,9,64,Non-FP,100.0
hpc,9,64,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,64,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,64,Application Command Line,"lud_omp ""-n"" ""9"" ""-i"" ""../../data/lud/64.dat"""
hpc,9,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,64,Computer Name,quartz2770
hpc,9,64,Result Size,3711234
hpc,9,64,Collection start time,00:43:46 22/04/2021 UTC
hpc,9,64,Collection stop time,00:43:46 22/04/2021 UTC
hpc,9,64,Collector Type,Driverless Perf per-process sampling
hpc,9,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,64,Frequency,2095149344
hpc,9,64,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,64,Metric Name,Metric Value
tr,4,64,Elapsed Time,0.127123
tr,4,64,Paused Time,0.0
tr,4,64,Effective CPU Utilization,0.0% (0.000 out of 72 logical CPUs)
tr,4,64,OpenMP Analysis. Collection Time,0.127123
tr,4,64,Serial Time (outside parallel regions),0.114s (89.6%)
tr,4,64,Parallel Region Time,0.013s (10.4%)
tr,4,64,Estimated Ideal Time,0.009s (7.4%)
tr,4,64,OpenMP Potential Gain,0.004s (3.0%)
tr,4,64,Total Thread Count,4
tr,4,64,Thread Oversubscription,0s (0.0% of CPU Time)
tr,4,64,Wait Time with poor CPU Utilization,0.002s (100.0% of Wait Time)
tr,4,64,Spin and Overhead Time,0.080s (100.0% of CPU Time)
tr,4,64,Application Command Line,"lud_omp ""-n"" ""4"" ""-i"" ""../../data/lud/64.dat"""
tr,4,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,64,Computer Name,quartz2770
tr,4,64,Result Size,3660080
tr,4,64,Collection start time,00:44:04 22/04/2021 UTC
tr,4,64,Collection stop time,00:44:04 22/04/2021 UTC
tr,4,64,Collector Type,User-mode sampling and tracing
tr,4,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,64,Frequency,2095149158
tr,4,64,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,64,Metric Name,Metric Value
hpc,4,64,Elapsed Time,0.104811
hpc,4,64,SP GFLOPS,0.0
hpc,4,64,DP GFLOPS,0.0
hpc,4,64,x87 GFLOPS,0.0
hpc,4,64,CPI Rate,1.181818
hpc,4,64,Average CPU Frequency,3026326726.222222
hpc,4,64,Total Thread Count,4
hpc,4,64,Effective Physical Core Utilization,1.2% (0.418 out of 36)
hpc,4,64,Effective Logical Core Utilization,0.5% (0.335 out of 72)
hpc,4,64,Serial Time (outside parallel regions),0.101s (96.5%)
hpc,4,64,Parallel Region Time,0.004s (3.5%)
hpc,4,64,Estimated Ideal Time,0.001s (1.1%)
hpc,4,64,OpenMP Potential Gain,0.002s (2.3%)
hpc,4,64,Memory Bound,0.0
hpc,4,64,Cache Bound,0.0
hpc,4,64,DRAM Bound,65.9
hpc,4,64,NUMA: % of Remote Accesses,0.0
hpc,4,64,Vectorization,0.0
hpc,4,64,SP FLOPs,0.0
hpc,4,64,Packed,0.0
hpc,4,64,128-bit,0.0
hpc,4,64,256-bit,0.0
hpc,4,64,Scalar,0.0
hpc,4,64,DP FLOPs,0.0
hpc,4,64,Packed,0.0
hpc,4,64,128-bit,0.0
hpc,4,64,256-bit,0.0
hpc,4,64,Scalar,0.0
hpc,4,64,x87 FLOPs,0.0
hpc,4,64,Non-FP,100.0
hpc,4,64,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,64,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,64,Application Command Line,"lud_omp ""-n"" ""4"" ""-i"" ""../../data/lud/64.dat"""
hpc,4,64,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,64,Computer Name,quartz2770
hpc,4,64,Result Size,3587730
hpc,4,64,Collection start time,00:44:18 22/04/2021 UTC
hpc,4,64,Collection stop time,00:44:18 22/04/2021 UTC
hpc,4,64,Collector Type,Driverless Perf per-process sampling
hpc,4,64,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,64,Frequency,2095149272
hpc,4,64,Logical CPU Count,72
