vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,31,Collection stop time,22:57:14 21/04/2021 UTC
hpc,36,31,Collector Type,Driverless Perf per-process sampling
hpc,36,31,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,31,Frequency,2095149438
hpc,36,31,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,31,Metric Name,Metric Value
hpc,18,31,Elapsed Time,0.024941
hpc,18,31,SP GFLOPS,0.0
hpc,18,31,DP GFLOPS,0.0
hpc,18,31,x87 GFLOPS,0.0
hpc,18,31,CPI Rate,2.000000
hpc,18,31,Average CPU Frequency,4190298356.000000
hpc,18,31,Total Thread Count,1
hpc,18,31,Effective Physical Core Utilization,0.3% (0.100 out of 36)
hpc,18,31,Effective Logical Core Utilization,0.3% (0.201 out of 72)
hpc,18,31,Memory Bound,0.0
hpc,18,31,Cache Bound,0.0
hpc,18,31,DRAM Bound,0.0
hpc,18,31,NUMA: % of Remote Accesses,0.0
hpc,18,31,Vectorization,0.0
hpc,18,31,SP FLOPs,0.0
hpc,18,31,Packed,0.0
hpc,18,31,128-bit,0.0
hpc,18,31,256-bit,0.0
hpc,18,31,Scalar,0.0
hpc,18,31,DP FLOPs,0.0
hpc,18,31,Packed,0.0
hpc,18,31,128-bit,0.0
hpc,18,31,256-bit,0.0
hpc,18,31,Scalar,0.0
hpc,18,31,x87 FLOPs,0.0
hpc,18,31,Non-FP,0.0
hpc,18,31,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,31,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,31,Application Command Line,"myocyte ""100"" ""3"" ""1"" ""18"""
hpc,18,31,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,31,Computer Name,quartz2391
hpc,18,31,Result Size,3316746
hpc,18,31,Collection start time,22:57:34 21/04/2021 UTC
hpc,18,31,Collection stop time,22:57:34 21/04/2021 UTC
hpc,18,31,Collector Type,Driverless Perf per-process sampling
hpc,18,31,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,31,Frequency,2095149178
hpc,18,31,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,31,Metric Name,Metric Value
hpc,9,31,Elapsed Time,0.023760
hpc,9,31,SP GFLOPS,0.0
hpc,9,31,DP GFLOPS,0.0
hpc,9,31,x87 GFLOPS,0.0
hpc,9,31,CPI Rate,2.000000
hpc,9,31,Average CPU Frequency,4190298458.000000
hpc,9,31,Total Thread Count,1
hpc,9,31,Effective Physical Core Utilization,0.3% (0.105 out of 36)
hpc,9,31,Effective Logical Core Utilization,0.3% (0.211 out of 72)
hpc,9,31,Memory Bound,0.0
hpc,9,31,Cache Bound,0.0
hpc,9,31,DRAM Bound,0.0
hpc,9,31,NUMA: % of Remote Accesses,0.0
hpc,9,31,Vectorization,0.0
hpc,9,31,SP FLOPs,0.0
hpc,9,31,Packed,0.0
hpc,9,31,128-bit,0.0
hpc,9,31,256-bit,0.0
hpc,9,31,Scalar,0.0
hpc,9,31,DP FLOPs,0.0
hpc,9,31,Packed,0.0
hpc,9,31,128-bit,0.0
hpc,9,31,256-bit,0.0
hpc,9,31,Scalar,0.0
hpc,9,31,x87 FLOPs,0.0
hpc,9,31,Non-FP,0.0
hpc,9,31,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,31,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,31,Application Command Line,"myocyte ""100"" ""3"" ""1"" ""9"""
hpc,9,31,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,31,Computer Name,quartz2391
hpc,9,31,Result Size,3316716
hpc,9,31,Collection start time,22:57:53 21/04/2021 UTC
hpc,9,31,Collection stop time,22:57:53 21/04/2021 UTC
hpc,9,31,Collector Type,Driverless Perf per-process sampling
hpc,9,31,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,31,Frequency,2095149229
hpc,9,31,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,31,Metric Name,Metric Value
hpc,4,31,Elapsed Time,0.035054
hpc,4,31,SP GFLOPS,0.0
hpc,4,31,DP GFLOPS,0.0
hpc,4,31,x87 GFLOPS,0.0
hpc,4,31,CPI Rate,2.000000
hpc,4,31,Average CPU Frequency,4190294680.000000
hpc,4,31,Total Thread Count,1
hpc,4,31,Effective Physical Core Utilization,0.2% (0.071 out of 36)
hpc,4,31,Effective Logical Core Utilization,0.2% (0.143 out of 72)
hpc,4,31,Memory Bound,0.0
hpc,4,31,Cache Bound,0.0
hpc,4,31,DRAM Bound,0.0
hpc,4,31,NUMA: % of Remote Accesses,0.0
hpc,4,31,Vectorization,0.0
hpc,4,31,SP FLOPs,0.0
hpc,4,31,Packed,0.0
hpc,4,31,128-bit,0.0
hpc,4,31,256-bit,0.0
hpc,4,31,Scalar,0.0
hpc,4,31,DP FLOPs,0.0
hpc,4,31,Packed,0.0
hpc,4,31,128-bit,0.0
hpc,4,31,256-bit,0.0
hpc,4,31,Scalar,0.0
hpc,4,31,x87 FLOPs,0.0
hpc,4,31,Non-FP,0.0
hpc,4,31,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,31,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,31,Application Command Line,"myocyte ""100"" ""3"" ""1"" ""4"""
hpc,4,31,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,31,Computer Name,quartz2391
hpc,4,31,Result Size,3316778
hpc,4,31,Collection start time,22:58:12 21/04/2021 UTC
hpc,4,31,Collection stop time,22:58:12 21/04/2021 UTC
hpc,4,31,Collector Type,Driverless Perf per-process sampling
hpc,4,31,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,31,Frequency,2095147340
hpc,4,31,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,40,Metric Name,Metric Value
hpc,36,40,Elapsed Time,0.025535
hpc,36,40,SP GFLOPS,0.0
hpc,36,40,DP GFLOPS,0.0
hpc,36,40,x87 GFLOPS,0.0
hpc,36,40,CPI Rate,2.000000
hpc,36,40,Average CPU Frequency,2095146858.000000
hpc,36,40,Total Thread Count,1
hpc,36,40,Effective Physical Core Utilization,0.5% (0.196 out of 36)
hpc,36,40,Effective Logical Core Utilization,0.5% (0.393 out of 72)
hpc,36,40,Memory Bound,0.0
hpc,36,40,Cache Bound,0.0
hpc,36,40,DRAM Bound,0.0
hpc,36,40,NUMA: % of Remote Accesses,0.0
hpc,36,40,Vectorization,0.0
hpc,36,40,SP FLOPs,0.0
hpc,36,40,Packed,0.0
hpc,36,40,128-bit,0.0
hpc,36,40,256-bit,0.0
hpc,36,40,Scalar,0.0
hpc,36,40,DP FLOPs,0.0
hpc,36,40,Packed,0.0
hpc,36,40,128-bit,0.0
hpc,36,40,256-bit,0.0
hpc,36,40,Scalar,0.0
hpc,36,40,x87 FLOPs,0.0
hpc,36,40,Non-FP,0.0
hpc,36,40,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,40,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,40,Application Command Line,"myocyte ""100"" ""4"" ""0"" ""36"""
hpc,36,40,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,40,Computer Name,quartz2391
hpc,36,40,Result Size,3317088
hpc,36,40,Collection start time,22:58:32 21/04/2021 UTC
hpc,36,40,Collection stop time,22:58:32 21/04/2021 UTC
hpc,36,40,Collector Type,Driverless Perf per-process sampling
hpc,36,40,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,40,Frequency,2095146858
hpc,36,40,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,40,Metric Name,Metric Value
hpc,18,40,Elapsed Time,0.023084
hpc,18,40,SP GFLOPS,0.0
hpc,18,40,DP GFLOPS,0.0
hpc,18,40,x87 GFLOPS,0.0
hpc,18,40,CPI Rate,2.000000
hpc,18,40,Average CPU Frequency,4190293336.000000
hpc,18,40,Total Thread Count,1
hpc,18,40,Effective Physical Core Utilization,0.3% (0.109 out of 36)
hpc,18,40,Effective Logical Core Utilization,0.3% (0.217 out of 72)
hpc,18,40,Memory Bound,0.0
hpc,18,40,Cache Bound,0.0
hpc,18,40,DRAM Bound,0.0
hpc,18,40,NUMA: % of Remote Accesses,0.0
hpc,18,40,Vectorization,0.0
hpc,18,40,SP FLOPs,0.0
hpc,18,40,Packed,0.0
hpc,18,40,128-bit,0.0
hpc,18,40,256-bit,0.0
hpc,18,40,Scalar,0.0
hpc,18,40,DP FLOPs,0.0
hpc,18,40,Packed,0.0
hpc,18,40,128-bit,0.0
hpc,18,40,256-bit,0.0
hpc,18,40,Scalar,0.0
hpc,18,40,x87 FLOPs,0.0
hpc,18,40,Non-FP,0.0
hpc,18,40,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,40,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,40,Application Command Line,"myocyte ""100"" ""4"" ""0"" ""18"""
hpc,18,40,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,40,Computer Name,quartz2391
hpc,18,40,Result Size,3316722
hpc,18,40,Collection start time,22:58:52 21/04/2021 UTC
hpc,18,40,Collection stop time,22:58:52 21/04/2021 UTC
hpc,18,40,Collector Type,Driverless Perf per-process sampling
hpc,18,40,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,40,Frequency,2095146668
hpc,18,40,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,40,Metric Name,Metric Value
hpc,9,40,Elapsed Time,0.024901
hpc,9,40,SP GFLOPS,0.0
hpc,9,40,DP GFLOPS,0.0
hpc,9,40,x87 GFLOPS,0.0
hpc,9,40,CPI Rate,2.000000
hpc,9,40,Average CPU Frequency,4190297232.000000
hpc,9,40,Total Thread Count,1
hpc,9,40,Effective Physical Core Utilization,0.3% (0.101 out of 36)
hpc,9,40,Effective Logical Core Utilization,0.3% (0.201 out of 72)
hpc,9,40,Memory Bound,0.0
hpc,9,40,Cache Bound,0.0
hpc,9,40,DRAM Bound,0.0
hpc,9,40,NUMA: % of Remote Accesses,0.0
hpc,9,40,Vectorization,0.0
hpc,9,40,SP FLOPs,0.0
hpc,9,40,Packed,0.0
hpc,9,40,128-bit,0.0
hpc,9,40,256-bit,0.0
hpc,9,40,Scalar,0.0
hpc,9,40,DP FLOPs,0.0
hpc,9,40,Packed,0.0
hpc,9,40,128-bit,0.0
hpc,9,40,256-bit,0.0
hpc,9,40,Scalar,0.0
hpc,9,40,x87 FLOPs,0.0
hpc,9,40,Non-FP,0.0
hpc,9,40,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,40,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,40,Application Command Line,"myocyte ""100"" ""4"" ""0"" ""9"""
hpc,9,40,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,40,Computer Name,quartz2391
hpc,9,40,Result Size,3316679
hpc,9,40,Collection start time,22:59:11 21/04/2021 UTC
hpc,9,40,Collection stop time,22:59:11 21/04/2021 UTC
hpc,9,40,Collector Type,Driverless Perf per-process sampling
hpc,9,40,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,40,Frequency,2095148616
hpc,9,40,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,40,Metric Name,Metric Value
hpc,4,40,Elapsed Time,0.026697
hpc,4,40,SP GFLOPS,0.0
hpc,4,40,DP GFLOPS,0.0
hpc,4,40,x87 GFLOPS,0.0
hpc,4,40,CPI Rate,2.000000
hpc,4,40,Average CPU Frequency,2095149501.000000
hpc,4,40,Total Thread Count,1
hpc,4,40,Effective Physical Core Utilization,0.5% (0.188 out of 36)
hpc,4,40,Effective Logical Core Utilization,0.5% (0.375 out of 72)
hpc,4,40,Memory Bound,0.0
hpc,4,40,Cache Bound,0.0
hpc,4,40,DRAM Bound,0.0
hpc,4,40,NUMA: % of Remote Accesses,0.0
hpc,4,40,Vectorization,0.0
hpc,4,40,SP FLOPs,0.0
hpc,4,40,Packed,0.0
hpc,4,40,128-bit,0.0
hpc,4,40,256-bit,0.0
hpc,4,40,Scalar,0.0
hpc,4,40,DP FLOPs,0.0
hpc,4,40,Packed,0.0
hpc,4,40,128-bit,0.0
hpc,4,40,256-bit,0.0
hpc,4,40,Scalar,0.0
hpc,4,40,x87 FLOPs,0.0
hpc,4,40,Non-FP,0.0
hpc,4,40,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,40,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,40,Application Command Line,"myocyte ""100"" ""4"" ""0"" ""4"""
hpc,4,40,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,40,Computer Name,quartz2391
hpc,4,40,Result Size,3317026
hpc,4,40,Collection start time,22:59:30 21/04/2021 UTC
hpc,4,40,Collection stop time,22:59:30 21/04/2021 UTC
hpc,4,40,Collector Type,Driverless Perf per-process sampling
hpc,4,40,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,40,Frequency,2095149501
hpc,4,40,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,41,Metric Name,Metric Value
hpc,36,41,Elapsed Time,0.024999
hpc,36,41,SP GFLOPS,0.0
hpc,36,41,DP GFLOPS,0.0
hpc,36,41,x87 GFLOPS,0.0
hpc,36,41,Average CPU Frequency,2095148605.000000
hpc,36,41,Total Thread Count,1
hpc,36,41,Effective Physical Core Utilization,0.3% (0.100 out of 36)
hpc,36,41,Effective Logical Core Utilization,0.3% (0.200 out of 72)
hpc,36,41,Memory Bound,0.0
hpc,36,41,Cache Bound,0.0
hpc,36,41,DRAM Bound,0.0
hpc,36,41,NUMA: % of Remote Accesses,0.0
hpc,36,41,Vectorization,0.0
hpc,36,41,SP FLOPs,0.0
hpc,36,41,Packed,0.0
hpc,36,41,128-bit,0.0
hpc,36,41,256-bit,0.0
hpc,36,41,Scalar,0.0
hpc,36,41,DP FLOPs,0.0
hpc,36,41,Packed,0.0
hpc,36,41,128-bit,0.0
hpc,36,41,256-bit,0.0
hpc,36,41,Scalar,0.0
hpc,36,41,x87 FLOPs,0.0
hpc,36,41,Non-FP,0.0
hpc,36,41,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,41,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,41,Application Command Line,"myocyte ""100"" ""4"" ""1"" ""36"""
hpc,36,41,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,41,Computer Name,quartz2391
hpc,36,41,Result Size,3316167
hpc,36,41,Collection start time,22:59:50 21/04/2021 UTC
hpc,36,41,Collection stop time,22:59:50 21/04/2021 UTC
hpc,36,41,Collector Type,Driverless Perf per-process sampling
hpc,36,41,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,41,Frequency,2095148605
hpc,36,41,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,41,Metric Name,Metric Value
hpc,18,41,Elapsed Time,0.029793
hpc,18,41,SP GFLOPS,0.0
hpc,18,41,DP GFLOPS,0.0
hpc,18,41,x87 GFLOPS,0.0
hpc,18,41,CPI Rate,3.000000
hpc,18,41,Average CPU Frequency,3142719000.000000
hpc,18,41,Total Thread Count,1
hpc,18,41,Effective Physical Core Utilization,0.5% (0.168 out of 36)
hpc,18,41,Effective Logical Core Utilization,0.5% (0.336 out of 72)
hpc,18,41,Memory Bound,0.0
hpc,18,41,Cache Bound,0.0
hpc,18,41,DRAM Bound,0.0
hpc,18,41,NUMA: % of Remote Accesses,0.0
hpc,18,41,Vectorization,0.0
hpc,18,41,SP FLOPs,0.0
hpc,18,41,Packed,0.0
hpc,18,41,128-bit,0.0
hpc,18,41,256-bit,0.0
hpc,18,41,Scalar,0.0
hpc,18,41,DP FLOPs,0.0
hpc,18,41,Packed,0.0
hpc,18,41,128-bit,0.0
hpc,18,41,256-bit,0.0
hpc,18,41,Scalar,0.0
hpc,18,41,x87 FLOPs,0.0
hpc,18,41,Non-FP,0.0
hpc,18,41,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,41,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,41,Application Command Line,"myocyte ""100"" ""4"" ""1"" ""18"""
hpc,18,41,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,41,Computer Name,quartz2391
hpc,18,41,Result Size,3333742
hpc,18,41,Collection start time,23:00:11 21/04/2021 UTC
hpc,18,41,Collection stop time,23:00:11 21/04/2021 UTC
hpc,18,41,Collector Type,Driverless Perf per-process sampling
hpc,18,41,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,41,Frequency,2095146000
hpc,18,41,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,41,Metric Name,Metric Value
hpc,9,41,Elapsed Time,0.026102
hpc,9,41,SP GFLOPS,0.0
hpc,9,41,DP GFLOPS,0.0
hpc,9,41,x87 GFLOPS,0.0
hpc,9,41,CPI Rate,2.000000
hpc,9,41,Average CPU Frequency,2095146620.000000
hpc,9,41,Total Thread Count,1
hpc,9,41,Effective Physical Core Utilization,0.5% (0.192 out of 36)
hpc,9,41,Effective Logical Core Utilization,0.5% (0.384 out of 72)
hpc,9,41,Memory Bound,0.0
hpc,9,41,Cache Bound,0.0
hpc,9,41,DRAM Bound,0.0
hpc,9,41,NUMA: % of Remote Accesses,0.0
hpc,9,41,Vectorization,0.0
hpc,9,41,SP FLOPs,0.0
hpc,9,41,Packed,0.0
hpc,9,41,128-bit,0.0
hpc,9,41,256-bit,0.0
hpc,9,41,Scalar,0.0
hpc,9,41,DP FLOPs,0.0
hpc,9,41,Packed,0.0
hpc,9,41,128-bit,0.0
hpc,9,41,256-bit,0.0
hpc,9,41,Scalar,0.0
hpc,9,41,x87 FLOPs,0.0
hpc,9,41,Non-FP,0.0
hpc,9,41,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,41,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,41,Application Command Line,"myocyte ""100"" ""4"" ""1"" ""9"""
hpc,9,41,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,41,Computer Name,quartz2391
hpc,9,41,Result Size,3317011
hpc,9,41,Collection start time,23:00:34 21/04/2021 UTC
hpc,9,41,Collection stop time,23:00:34 21/04/2021 UTC
hpc,9,41,Collector Type,Driverless Perf per-process sampling
hpc,9,41,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,41,Frequency,2095146620
hpc,9,41,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,41,Metric Name,Metric Value
hpc,4,41,Elapsed Time,0.026015
hpc,4,41,SP GFLOPS,0.0
hpc,4,41,DP GFLOPS,0.0
hpc,4,41,x87 GFLOPS,0.0
hpc,4,41,CPI Rate,3.000000
hpc,4,41,Average CPU Frequency,3142722520.500000
hpc,4,41,Total Thread Count,1
hpc,4,41,Effective Physical Core Utilization,0.5% (0.193 out of 36)
hpc,4,41,Effective Logical Core Utilization,0.5% (0.385 out of 72)
hpc,4,41,Memory Bound,0.0
hpc,4,41,Cache Bound,0.0
hpc,4,41,DRAM Bound,0.0
hpc,4,41,NUMA: % of Remote Accesses,0.0
hpc,4,41,Vectorization,0.0
hpc,4,41,SP FLOPs,0.0
hpc,4,41,Packed,0.0
hpc,4,41,128-bit,0.0
hpc,4,41,256-bit,0.0
hpc,4,41,Scalar,0.0
hpc,4,41,DP FLOPs,0.0
hpc,4,41,Packed,0.0
hpc,4,41,128-bit,0.0
