vtuneCategory,threadcount,inputinfo,metric,value
missile,36,,FP Arith/Mem Rd Instr. Ratio,0.962141
missile,36,,FP Arith/Mem Wr Instr. Ratio,2.216882
missile,36,,Application Command Line,"euler3d_cpu ""../../data/cfd/missile.domn.0.2M"""
missile,36,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
missile,36,,Computer Name,quartz1822
missile,36,,Result Size,98273553
missile,36,,Collection start time,02:56:06 22/04/2021 UTC
missile,36,,Collection stop time,02:56:16 22/04/2021 UTC
missile,36,,Collector Type,Driverless Perf per-process sampling
missile,36,,Name,Intel(R) Xeon(R) Processor code named Broadwell
missile,36,,Frequency,2095147090
missile,36,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
missile,18,,Metric Name,Metric Value
missile,18,,Elapsed Time,15.870229
missile,18,,Paused Time,0.0
missile,18,,Effective CPU Utilization,16.6% (11.960 out of 72 logical CPUs)
missile,18,,OpenMP Analysis. Collection Time,15.870229
missile,18,,Serial Time (outside parallel regions),4.251s (26.8%)
missile,18,,Parallel Region Time,11.620s (73.2%)
missile,18,,Estimated Ideal Time,11.216s (70.7%)
missile,18,,OpenMP Potential Gain,0.404s (2.5%)
missile,18,,Total Thread Count,18
missile,18,,Thread Oversubscription,0s (0.0% of CPU Time)
missile,18,,Wait Time with poor CPU Utilization,42.685s (100.0% of Wait Time)
missile,18,,Spin and Overhead Time,30.514s (13.9% of CPU Time)
missile,18,,Application Command Line,"euler3d_cpu ""../../data/cfd/missile.domn.0.2M"""
missile,18,,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
missile,18,,Computer Name,quartz1822
missile,18,,Result Size,24593051
missile,18,,Collection start time,02:56:42 22/04/2021 UTC
missile,18,,Collection stop time,02:56:58 22/04/2021 UTC
missile,18,,Collector Type,User-mode sampling and tracing
missile,18,,Name,Intel(R) Xeon(R) Processor code named Broadwell
missile,18,,Frequency,2095146964
missile,18,,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
missile,18,,Metric Name,Metric Value
missile,18,,Elapsed Time,13.860644
missile,18,,SP GFLOPS,42.205893
missile,18,,DP GFLOPS,0.0
missile,18,,x87 GFLOPS,0.0
missile,18,,CPI Rate,0.624619
missile,18,,Average CPU Frequency,2606571228.550205
missile,18,,Total Thread Count,18
missile,18,,Effective Physical Core Utilization,38.2% (13.739 out of 36)
