vtuneCategory,threadcount,inputinfo,metric,value
tr,4,25664,Spin and Overhead Time,14.505s (99.5% of CPU Time)
tr,4,25664,Application Command Line,"srad2 ""256"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""4"""
tr,4,25664,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,25664,Computer Name,quartz1453
tr,4,25664,Result Size,5333900
tr,4,25664,Collection start time,21:07:49 22/04/2021 UTC
tr,4,25664,Collection stop time,21:07:50 22/04/2021 UTC
tr,4,25664,Collector Type,User-mode sampling and tracing
tr,4,25664,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,25664,Frequency,2095146979
tr,4,25664,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,25664,Metric Name,Metric Value
hpc,4,25664,Elapsed Time,0.081029
hpc,4,25664,SP GFLOPS,0.0
hpc,4,25664,DP GFLOPS,0.0
hpc,4,25664,x87 GFLOPS,0.0
hpc,4,25664,CPI Rate,0.875000
hpc,4,25664,Average CPU Frequency,2444339773.166667
hpc,4,25664,Total Thread Count,1
hpc,4,25664,Effective Physical Core Utilization,0.5% (0.186 out of 36)
hpc,4,25664,Effective Logical Core Utilization,0.5% (0.371 out of 72)
hpc,4,25664,Memory Bound,-0.0
hpc,4,25664,Cache Bound,0.0
hpc,4,25664,DRAM Bound,0.0
hpc,4,25664,NUMA: % of Remote Accesses,0.0
hpc,4,25664,Vectorization,0.0
hpc,4,25664,SP FLOPs,0.0
hpc,4,25664,Packed,0.0
hpc,4,25664,128-bit,0.0
hpc,4,25664,256-bit,0.0
hpc,4,25664,Scalar,0.0
hpc,4,25664,DP FLOPs,0.0
hpc,4,25664,Packed,0.0
hpc,4,25664,128-bit,0.0
hpc,4,25664,256-bit,0.0
hpc,4,25664,Scalar,0.0
hpc,4,25664,x87 FLOPs,0.0
hpc,4,25664,Non-FP,100.0
hpc,4,25664,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,25664,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,25664,Application Command Line,"srad2 ""100"" ""0.5"" ""256"" ""64"" ""256"" ""64"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""4"""
hpc,4,25664,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,25664,Computer Name,quartz1453
hpc,4,25664,Result Size,3572226
hpc,4,25664,Collection start time,21:08:07 22/04/2021 UTC
hpc,4,25664,Collection stop time,21:08:07 22/04/2021 UTC
hpc,4,25664,Collector Type,Driverless Perf per-process sampling
hpc,4,25664,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,25664,Frequency,2095148377
hpc,4,25664,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,36,256128,Metric Name,Metric Value
tr,36,256128,Elapsed Time,1.205540
tr,36,256128,Paused Time,0.0
tr,36,256128,Effective CPU Utilization,0.0% (0.028 out of 72 logical CPUs)
tr,36,256128,OpenMP Analysis. Collection Time,1.205540
tr,36,256128,Serial Time (outside parallel regions),1.106s (91.8%)
tr,36,256128,Parallel Region Time,0.099s (8.2%)
tr,36,256128,Estimated Ideal Time,0.032s (2.7%)
tr,36,256128,OpenMP Potential Gain,0.067s (5.6%)
tr,36,256128,Total Thread Count,100
tr,36,256128,Thread Oversubscription,16.180s (99.5% of CPU Time)
tr,36,256128,Wait Time with poor CPU Utilization,30.809s (100.0% of Wait Time)
tr,36,256128,Spin and Overhead Time,16.240s (99.8% of CPU Time)
tr,36,256128,Application Command Line,"srad2 ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""36"""
tr,36,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,36,256128,Computer Name,quartz1453
tr,36,256128,Result Size,5144672
tr,36,256128,Collection start time,21:08:21 22/04/2021 UTC
tr,36,256128,Collection stop time,21:08:22 22/04/2021 UTC
tr,36,256128,Collector Type,User-mode sampling and tracing
tr,36,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,36,256128,Frequency,2095147196
tr,36,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,256128,Metric Name,Metric Value
hpc,36,256128,Elapsed Time,0.099209
hpc,36,256128,SP GFLOPS,0.0
hpc,36,256128,DP GFLOPS,0.0
hpc,36,256128,x87 GFLOPS,0.0
hpc,36,256128,CPI Rate,1.000000
hpc,36,256128,Average CPU Frequency,2394455189.714285
hpc,36,256128,Total Thread Count,1
hpc,36,256128,Effective Physical Core Utilization,0.5% (0.177 out of 36)
hpc,36,256128,Effective Logical Core Utilization,0.5% (0.354 out of 72)
hpc,36,256128,Memory Bound,-0.0
hpc,36,256128,Cache Bound,0.0
hpc,36,256128,DRAM Bound,0.0
hpc,36,256128,NUMA: % of Remote Accesses,0.0
hpc,36,256128,Vectorization,0.0
hpc,36,256128,SP FLOPs,0.0
hpc,36,256128,Packed,0.0
hpc,36,256128,128-bit,0.0
hpc,36,256128,256-bit,0.0
hpc,36,256128,Scalar,0.0
hpc,36,256128,DP FLOPs,0.0
hpc,36,256128,Packed,0.0
hpc,36,256128,128-bit,0.0
hpc,36,256128,256-bit,0.0
hpc,36,256128,Scalar,0.0
hpc,36,256128,x87 FLOPs,0.0
hpc,36,256128,Non-FP,100.0
hpc,36,256128,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,256128,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,256128,Application Command Line,"srad2 ""100"" ""0.5"" ""256"" ""128"" ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""36"""
hpc,36,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,36,256128,Computer Name,quartz1453
hpc,36,256128,Result Size,3567054
hpc,36,256128,Collection start time,21:08:38 22/04/2021 UTC
hpc,36,256128,Collection stop time,21:08:38 22/04/2021 UTC
hpc,36,256128,Collector Type,Driverless Perf per-process sampling
hpc,36,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,36,256128,Frequency,2095148291
hpc,36,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,18,256128,Metric Name,Metric Value
tr,18,256128,Elapsed Time,1.342554
tr,18,256128,Paused Time,0.0
tr,18,256128,Effective CPU Utilization,0.0% (0.028 out of 72 logical CPUs)
tr,18,256128,OpenMP Analysis. Collection Time,1.342554
tr,18,256128,Serial Time (outside parallel regions),1.271s (94.7%)
tr,18,256128,Parallel Region Time,0.071s (5.3%)
tr,18,256128,Estimated Ideal Time,0.023s (1.7%)
tr,18,256128,OpenMP Potential Gain,0.048s (3.6%)
tr,18,256128,Total Thread Count,100
tr,18,256128,Thread Oversubscription,13.960s (99.2% of CPU Time)
tr,18,256128,Wait Time with poor CPU Utilization,36.404s (100.0% of Wait Time)
tr,18,256128,Spin and Overhead Time,14.039s (99.8% of CPU Time)
tr,18,256128,Application Command Line,"srad2 ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""18"""
tr,18,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,18,256128,Computer Name,quartz1453
tr,18,256128,Result Size,5170340
tr,18,256128,Collection start time,21:08:52 22/04/2021 UTC
tr,18,256128,Collection stop time,21:08:53 22/04/2021 UTC
tr,18,256128,Collector Type,User-mode sampling and tracing
tr,18,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,18,256128,Frequency,2095146705
tr,18,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,18,256128,Metric Name,Metric Value
hpc,18,256128,Elapsed Time,0.084529
hpc,18,256128,SP GFLOPS,0.0
hpc,18,256128,DP GFLOPS,0.0
hpc,18,256128,x87 GFLOPS,0.0
hpc,18,256128,CPI Rate,1.000000
hpc,18,256128,Average CPU Frequency,2444340053.166667
hpc,18,256128,Total Thread Count,1
hpc,18,256128,Effective Physical Core Utilization,0.5% (0.178 out of 36)
hpc,18,256128,Effective Logical Core Utilization,0.5% (0.356 out of 72)
hpc,18,256128,Memory Bound,-0.0
hpc,18,256128,Cache Bound,0.0
hpc,18,256128,DRAM Bound,0.0
hpc,18,256128,NUMA: % of Remote Accesses,0.0
hpc,18,256128,Vectorization,0.0
hpc,18,256128,SP FLOPs,0.0
hpc,18,256128,Packed,0.0
hpc,18,256128,128-bit,0.0
hpc,18,256128,256-bit,0.0
hpc,18,256128,Scalar,0.0
hpc,18,256128,DP FLOPs,0.0
hpc,18,256128,Packed,0.0
hpc,18,256128,128-bit,0.0
hpc,18,256128,256-bit,0.0
hpc,18,256128,Scalar,0.0
hpc,18,256128,x87 FLOPs,0.0
hpc,18,256128,Non-FP,100.0
hpc,18,256128,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,18,256128,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,18,256128,Application Command Line,"srad2 ""100"" ""0.5"" ""256"" ""128"" ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""18"""
hpc,18,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,18,256128,Computer Name,quartz1453
hpc,18,256128,Result Size,3490221
hpc,18,256128,Collection start time,21:09:10 22/04/2021 UTC
hpc,18,256128,Collection stop time,21:09:10 22/04/2021 UTC
hpc,18,256128,Collector Type,Driverless Perf per-process sampling
hpc,18,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,18,256128,Frequency,2095148617
hpc,18,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,9,256128,Metric Name,Metric Value
tr,9,256128,Elapsed Time,1.201092
tr,9,256128,Paused Time,0.0
tr,9,256128,Effective CPU Utilization,0.0% (0.020 out of 72 logical CPUs)
tr,9,256128,OpenMP Analysis. Collection Time,1.201092
tr,9,256128,Serial Time (outside parallel regions),1.115s (92.8%)
tr,9,256128,Parallel Region Time,0.086s (7.2%)
tr,9,256128,Estimated Ideal Time,0.039s (3.2%)
tr,9,256128,OpenMP Potential Gain,0.048s (4.0%)
tr,9,256128,Total Thread Count,100
tr,9,256128,Thread Oversubscription,13.690s (99.4% of CPU Time)
tr,9,256128,Wait Time with poor CPU Utilization,31.579s (100.0% of Wait Time)
tr,9,256128,Spin and Overhead Time,13.750s (99.9% of CPU Time)
tr,9,256128,Application Command Line,"srad2 ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""9"""
tr,9,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,9,256128,Computer Name,quartz1453
tr,9,256128,Result Size,4975889
tr,9,256128,Collection start time,21:09:24 22/04/2021 UTC
tr,9,256128,Collection stop time,21:09:26 22/04/2021 UTC
tr,9,256128,Collector Type,User-mode sampling and tracing
tr,9,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,9,256128,Frequency,2095147240
tr,9,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,9,256128,Metric Name,Metric Value
hpc,9,256128,Elapsed Time,0.079174
hpc,9,256128,SP GFLOPS,0.0
hpc,9,256128,DP GFLOPS,0.0
hpc,9,256128,x87 GFLOPS,0.0
hpc,9,256128,CPI Rate,0.857143
hpc,9,256128,Average CPU Frequency,2514176892.000000
hpc,9,256128,Total Thread Count,1
hpc,9,256128,Effective Physical Core Utilization,0.4% (0.158 out of 36)
hpc,9,256128,Effective Logical Core Utilization,0.4% (0.316 out of 72)
hpc,9,256128,Memory Bound,0.0
hpc,9,256128,Cache Bound,0.0
hpc,9,256128,DRAM Bound,0.0
hpc,9,256128,NUMA: % of Remote Accesses,0.0
hpc,9,256128,Vectorization,0.0
hpc,9,256128,SP FLOPs,0.0
hpc,9,256128,Packed,0.0
hpc,9,256128,128-bit,0.0
hpc,9,256128,256-bit,0.0
hpc,9,256128,Scalar,0.0
hpc,9,256128,DP FLOPs,0.0
hpc,9,256128,Packed,0.0
hpc,9,256128,128-bit,0.0
hpc,9,256128,256-bit,0.0
hpc,9,256128,Scalar,0.0
hpc,9,256128,x87 FLOPs,0.0
hpc,9,256128,Non-FP,0.0
hpc,9,256128,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,9,256128,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,9,256128,Application Command Line,"srad2 ""100"" ""0.5"" ""256"" ""128"" ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""9"""
hpc,9,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,9,256128,Computer Name,quartz1453
hpc,9,256128,Result Size,3416770
hpc,9,256128,Collection start time,21:09:44 22/04/2021 UTC
hpc,9,256128,Collection stop time,21:09:45 22/04/2021 UTC
hpc,9,256128,Collector Type,Driverless Perf per-process sampling
hpc,9,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,9,256128,Frequency,2095147410
hpc,9,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,4,256128,Metric Name,Metric Value
tr,4,256128,Elapsed Time,1.290841
tr,4,256128,Paused Time,0.0
tr,4,256128,Effective CPU Utilization,0.0% (0.028 out of 72 logical CPUs)
tr,4,256128,OpenMP Analysis. Collection Time,1.290841
tr,4,256128,Serial Time (outside parallel regions),1.223s (94.7%)
tr,4,256128,Parallel Region Time,0.068s (5.3%)
tr,4,256128,Estimated Ideal Time,0.016s (1.3%)
tr,4,256128,OpenMP Potential Gain,0.051s (4.0%)
tr,4,256128,Total Thread Count,100
tr,4,256128,Thread Oversubscription,14.070s (99.4% of CPU Time)
tr,4,256128,Wait Time with poor CPU Utilization,33.223s (100.0% of Wait Time)
tr,4,256128,Spin and Overhead Time,14.120s (99.8% of CPU Time)
tr,4,256128,Application Command Line,"srad2 ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""4"""
tr,4,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,4,256128,Computer Name,quartz1453
tr,4,256128,Result Size,5130585
tr,4,256128,Collection start time,21:09:59 22/04/2021 UTC
tr,4,256128,Collection stop time,21:10:00 22/04/2021 UTC
tr,4,256128,Collector Type,User-mode sampling and tracing
tr,4,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,4,256128,Frequency,2095146737
tr,4,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,4,256128,Metric Name,Metric Value
hpc,4,256128,Elapsed Time,0.090750
hpc,4,256128,SP GFLOPS,0.0
hpc,4,256128,DP GFLOPS,0.0
hpc,4,256128,x87 GFLOPS,0.0
hpc,4,256128,CPI Rate,0.875000
hpc,4,256128,Average CPU Frequency,2444338101.333333
hpc,4,256128,Total Thread Count,1
hpc,4,256128,Effective Physical Core Utilization,0.5% (0.166 out of 36)
hpc,4,256128,Effective Logical Core Utilization,0.5% (0.331 out of 72)
hpc,4,256128,Memory Bound,0.0
hpc,4,256128,Cache Bound,0.0
hpc,4,256128,DRAM Bound,0.0
hpc,4,256128,NUMA: % of Remote Accesses,0.0
hpc,4,256128,Vectorization,0.0
hpc,4,256128,SP FLOPs,0.0
hpc,4,256128,Packed,0.0
hpc,4,256128,128-bit,0.0
hpc,4,256128,256-bit,0.0
hpc,4,256128,Scalar,0.0
hpc,4,256128,DP FLOPs,0.0
hpc,4,256128,Packed,0.0
hpc,4,256128,128-bit,0.0
hpc,4,256128,256-bit,0.0
hpc,4,256128,Scalar,0.0
hpc,4,256128,x87 FLOPs,0.0
hpc,4,256128,Non-FP,100.0
hpc,4,256128,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,4,256128,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,4,256128,Application Command Line,"srad2 ""100"" ""0.5"" ""256"" ""128"" ""256"" ""128"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""4"""
hpc,4,256128,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
hpc,4,256128,Computer Name,quartz1453
hpc,4,256128,Result Size,3564459
hpc,4,256128,Collection start time,21:10:17 22/04/2021 UTC
hpc,4,256128,Collection stop time,21:10:17 22/04/2021 UTC
hpc,4,256128,Collector Type,Driverless Perf per-process sampling
hpc,4,256128,Name,Intel(R) Xeon(R) Processor code named Broadwell
hpc,4,256128,Frequency,2095146944
hpc,4,256128,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
tr,36,256256,Metric Name,Metric Value
tr,36,256256,Elapsed Time,1.370563
tr,36,256256,Paused Time,0.0
tr,36,256256,Effective CPU Utilization,0.1% (0.104 out of 72 logical CPUs)
tr,36,256256,OpenMP Analysis. Collection Time,1.370563
tr,36,256256,Serial Time (outside parallel regions),1.270s (92.6%)
tr,36,256256,Parallel Region Time,0.101s (7.4%)
tr,36,256256,Estimated Ideal Time,0.033s (2.4%)
tr,36,256256,OpenMP Potential Gain,0.067s (4.9%)
tr,36,256256,Total Thread Count,100
tr,36,256256,Thread Oversubscription,15.780s (99.4% of CPU Time)
tr,36,256256,Wait Time with poor CPU Utilization,37.305s (100.0% of Wait Time)
tr,36,256256,Spin and Overhead Time,15.760s (99.2% of CPU Time)
tr,36,256256,Application Command Line,"srad2 ""256"" ""256"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""36"""
tr,36,256256,Operating System,"3.10.0-1160.15.2.1chaos.ch6.x86_64 NAME=""Red Hat Enterprise Linux Server"" VERSION=""7.9 (Maipo)"" ID=""rhel"" ID_LIKE=""fedora"" VARIANT=""Server"" VARIANT_ID=""server"" VERSION_ID=""7.9"" PRETTY_NAME=""Red Hat Enterprise Linux Server 7.9 (Maipo)"" ANSI_COLOR=""0;31"" CPE_NAME=""cpe:/o:redhat:enterprise_linux:7.9:GA:server"" HOME_URL=""https://www.redhat.com/"" BUG_REPORT_URL=""https://bugzilla.redhat.com/""  REDHAT_BUGZILLA_PRODUCT=""Red Hat Enterprise Linux 7"" REDHAT_BUGZILLA_PRODUCT_VERSION=7.9 REDHAT_SUPPORT_PRODUCT=""Red Hat Enterprise Linux"" REDHAT_SUPPORT_PRODUCT_VERSION=""7.9"""
tr,36,256256,Computer Name,quartz1453
tr,36,256256,Result Size,5385703
tr,36,256256,Collection start time,21:10:31 22/04/2021 UTC
tr,36,256256,Collection stop time,21:10:32 22/04/2021 UTC
tr,36,256256,Collector Type,User-mode sampling and tracing
tr,36,256256,Name,Intel(R) Xeon(R) Processor code named Broadwell
tr,36,256256,Frequency,2095146667
tr,36,256256,Logical CPU Count,72
vtuneCategory,threadcount,inputinfo,metric,value
hpc,36,256256,Metric Name,Metric Value
hpc,36,256256,Elapsed Time,0.090423
hpc,36,256256,SP GFLOPS,0.0
hpc,36,256256,DP GFLOPS,0.0
hpc,36,256256,x87 GFLOPS,0.0
hpc,36,256256,CPI Rate,1.000000
hpc,36,256256,Average CPU Frequency,2394453549.714285
hpc,36,256256,Total Thread Count,1
hpc,36,256256,Effective Physical Core Utilization,0.5% (0.194 out of 36)
hpc,36,256256,Effective Logical Core Utilization,0.5% (0.388 out of 72)
hpc,36,256256,Memory Bound,0.0
hpc,36,256256,Cache Bound,0.0
hpc,36,256256,DRAM Bound,0.0
hpc,36,256256,NUMA: % of Remote Accesses,0.0
hpc,36,256256,Vectorization,0.0
hpc,36,256256,SP FLOPs,0.0
hpc,36,256256,Packed,0.0
hpc,36,256256,128-bit,0.0
hpc,36,256256,256-bit,0.0
hpc,36,256256,Scalar,0.0
hpc,36,256256,DP FLOPs,0.0
hpc,36,256256,Packed,0.0
hpc,36,256256,128-bit,0.0
hpc,36,256256,256-bit,0.0
hpc,36,256256,Scalar,0.0
hpc,36,256256,x87 FLOPs,0.0
hpc,36,256256,Non-FP,100.0
hpc,36,256256,FP Arith/Mem Rd Instr. Ratio,0.0
hpc,36,256256,FP Arith/Mem Wr Instr. Ratio,0.0
hpc,36,256256,Application Command Line,"srad2 ""100"" ""0.5"" ""256"" ""256"" ""256"" ""256"" ""0"" ""63"" ""0"" ""63"" ""100"" ""0.5"" ""36"""
